Mailing ID,MailingRefCode,URL Text,Date,Month,Day of Week,Time,Unique Click,Gross Clicks,CTR,CTOR
5654383,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=New_Beanie82_090809&email=[merge members_.emailaddr_]",9/9/2009,September,Wednesday,9:28 AM,2,2,0.409836065573771%,4.44444444444444%
5655153,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=New_Beanie82_090809&email=[merge members_.emailaddr_]",9/9/2009,September,Wednesday,8:00 PM,100,113,0.157195520623218%,2.31794871794872%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343898&access=38&location=http%3A%2F%2Fshakemycouch%2Ecom%2Fonmc%2Ehtml&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,61,62,0.236316511663363%,0.988993459881959%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343898&access=38&location=http%3A%2F%2Fshakemycouch%2Ecom%2Fonmc%2Ehtml&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,29,31,0.249456827874789%,1.38084632516704%
5655135,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343892&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,1:36 PM,1,3,0.952380952380952%,4.16666666666667%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343892&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,165,184,0.701326421710627%,2.93507736481097%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343892&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,45,49,0.394302727931118%,2.1826280623608%
5655135,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343895&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%5Fresults%2Ephp%3Fid%3D105&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,1:36 PM,1,1,0.317460317460317%,1.38888888888889%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343895&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%5Fresults%2Ephp%3Fid%3D105&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,80,84,0.32017075773746%,1.33992662306588%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343895&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fpoll%5Fresults%2Ephp%3Fid%3D105&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,14,14,0.112657922266034%,0.623608017817372%
5655135,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343916&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fmedia%2Fkahne%2Fkahne%5Faudio04%2Emp3&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,1:36 PM,1,1,0.317460317460317%,1.38888888888889%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343916&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fmedia%2Fkahne%2Fkahne%5Faudio04%2Emp3&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,42,57,0.217258728464705%,0.909235922794704%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343916&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fmedia%2Fkahne%2Fkahne%5Faudio04%2Emp3&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,14,15,0.120704916713607%,0.66815144766147%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343924&access=38&location=http%3A%2F%2Fstore%2Enascar%2Ecom%2Fproduct%2Findex%2Ejsp%3FproductId%3D2419846%26cp%3D2446798&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,126,145,0.552675712761092%,2.31296857553039%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343924&access=38&location=http%3A%2F%2Fstore%2Enascar%2Ecom%2Fproduct%2Findex%2Ejsp%3FproductId%3D2419846%26cp%3D2446798&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,42,44,0.354067755693249%,1.95991091314031%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343926&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Fhome%2Fnationwide%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,4,4,0.0152462265589267%,0.0638060296698038%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343926&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Fhome%2Fnationwide%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,1,1,0.00804699444757383%,0.044543429844098%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343932&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Fclub%5Fcash%5Fra&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,21,29,0.110535142552218%,0.462593715106078%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343932&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Fclub%5Fcash%5Fra&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,9,11,0.0885169389233121%,0.489977728285078%
5655135,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343936&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fnewsletter01%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,1:36 PM,1,1,0.317460317460317%,1.38888888888889%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343936&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fnewsletter01%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,29,34,0.129592925750877%,0.542351252193332%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343936&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fnewsletter01%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,12,12,0.096563933370886%,0.534521158129176%
5655135,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343941&access=38&location=http%3A%2F%2Fwww%2E1800bepetty%2Ecom%2FPromos%2FBlast%5F7D6C028E%2DD6FF%2D4cc3%2DA714%2DEA91290AC376%2Easpx&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,1:36 PM,1,1,0.317460317460317%,1.38888888888889%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343941&access=38&location=http%3A%2F%2Fwww%2E1800bepetty%2Ecom%2FPromos%2FBlast%5F7D6C028E%2DD6FF%2D4cc3%2DA714%2DEA91290AC376%2Easpx&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,23,24,0.09147735935356%,0.382836178018823%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343941&access=38&location=http%3A%2F%2Fwww%2E1800bepetty%2Ecom%2FPromos%2FBlast%5F7D6C028E%2DD6FF%2D4cc3%2DA714%2DEA91290AC376%2Easpx&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,7,8,0.0643759555805906%,0.356347438752784%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343943&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Fhome%2Fnationwide%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,14,14,0.0533617929562433%,0.223321103844313%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343945&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fnewsletter01%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,26,28,0.106723585912487%,0.446642207688627%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343945&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2Fnewsletter01%2Ephp&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,3,4,0.0321879777902953%,0.178173719376392%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343949&access=38&location=http%3A%2F%2Fwww%2Egoodyeartires%2Ecom%2Fonmc&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,54,67,0.255374294862022%,1.06875099696921%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343949&access=38&location=http%3A%2F%2Fwww%2Egoodyeartires%2Ecom%2Fonmc&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,21,24,0.193127866741772%,1.06904231625835%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343962&access=38&location=http%3A%2F%2Fwww%2Enascarbiggestfan%2Ecom&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,18,20,0.0762311327946333%,0.319030148349019%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343962&access=38&location=http%3A%2F%2Fwww%2Enascarbiggestfan%2Ecom&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,6,6,0.048281966685443%,0.267260579064588%
5655135,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343963&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2F081131%5FNASCAR%5FOrder%5FForm%2Epdf&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,1:36 PM,1,1,0.317460317460317%,1.38888888888889%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343963&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2F081131%5FNASCAR%5FOrder%5FForm%2Epdf&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,38,53,0.202012501905778%,0.8454298931249%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343963&access=38&location=http%3A%2F%2Fmember%2Eonmc%2Ecom%2Faa%5Finsider%2F081131%5FNASCAR%5FOrder%5FForm%2Epdf&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,18,20,0.160939888951477%,0.89086859688196%
5655138,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343911&access=38&location=http%3A%2F%2Fshakemycouch%2Ecom%2Fonmc%2Ehtml&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,15,17,0.0647964628754383%,0.271175626096666%
5655706,no ID,"http://onmc.hotims.com/r5/navigate.asp?listing_id=3343911&access=38&location=http%3A%2F%2Fshakemycouch%2Ecom%2Fonmc%2Ehtml&eresponse=1&mc=09_09_2009_enewsletter&email=[emailaddr_]",9/10/2009,September,Thursday,1:35 PM,12,12,0.096563933370886%,0.534521158129176%
5655135,no ID,"http://onmc.hotims.com/r5/mailingaction.asp?mail_action_type=3&mc=09_09_2009_enewsletter&email=[merge members_.emailaddr_]",9/9/2009,September,Wednesday,1:36 PM,1,1,0.317460317460317%,1.38888888888889%
5655138,no ID,"http://onmc.hotims.com/r5/mailingaction.asp?mail_action_type=3&mc=09_09_2009_enewsletter&email=[merge members_.emailaddr_]",9/9/2009,September,Wednesday,2:00 PM,50,60,0.2286933983839%,0.957090445047057%
5655706,no ID,"http://onmc.hotims.com/r5/mailingaction.asp?mail_action_type=3&mc=09_09_2009_enewsletter&email=[merge members_.emailaddr_]",9/10/2009,September,Thursday,1:35 PM,21,22,0.177033877846624%,0.979955456570156%
5655303,no ID,"http://lis.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=26499&mc=Lis_July2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,2:21 AM,6,7,1.62790697674419%,13.2075471698113%
5655476,no ID,"http://lis.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=26499&mc=Lis_July2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,8:59 AM,547,633,1.59045226130653%,11.3951395139514%
5655303,no ID,"http://lis.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Lis_July2009&email=[emailaddr_]",9/10/2009,September,Thursday,2:21 AM,2,2,0.465116279069767%,3.77358490566038%
5655476,no ID,"http://lis.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=Lis_July2009&email=[emailaddr_]",9/10/2009,September,Thursday,8:59 AM,117,133,0.334170854271357%,2.39423942394239%
5655308,no ID,"http://nbmshows.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=22363&mc=NBM_Baltimore2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,2:23 AM,2,4,0.823045267489712%,6.89655172413793%
5655475,no ID,"http://nbmshows.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=22363&mc=NBM_Baltimore2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,8:58 AM,304,330,0.850910216079625%,7.18015665796345%
5655308,no ID,"http://nbmshows.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=NBM_Baltimore2009&email=[emailaddr_]",9/10/2009,September,Thursday,2:23 AM,1,1,0.205761316872428%,1.72413793103448%
5655475,no ID,"http://nbmshows.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=NBM_Baltimore2009&email=[emailaddr_]",9/10/2009,September,Thursday,8:58 AM,47,49,0.126347274508793%,1.06614447345518%
5655475,no ID,"http://nbmshows.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=22363&mc=NBM_Baltimore2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,8:58 AM,11,15,0.0386777370945284%,0.326370757180157%
5655475,no ID,"http://nbmshows.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=22363&category_code=ABC&mc=NBM_Baltimore2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,8:58 AM,4,6,0.0154710948378114%,0.130548302872063%
5655313,no ID,"http://dvmnews.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=26230&mc=DVM_September2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,2:35 AM,2,2,0.425531914893617%,3.03030303030303%
5655477,no ID,"http://dvmnews.hotims.com/r5/search.asp?action=catform-eresp&switch_issue_id=26230&mc=DVM_September2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,9:00 AM,157,169,1.23088128186453%,9.91784037558685%
5655313,no ID,"http://dvmnews.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=DVM_September2009&email=[emailaddr_]",9/10/2009,September,Thursday,2:35 AM,2,2,0.425531914893617%,3.03030303030303%
5655477,no ID,"http://dvmnews.hotims.com/r5/mailingaction.asp?mail_action_type=3&mailing_ref_code=DVM_September2009&email=[emailaddr_]",9/10/2009,September,Thursday,9:00 AM,22,24,0.174799708667152%,1.40845070422535%
5655477,no ID,"http://dvmnews.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=26230&mc=DVM_September2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,9:00 AM,5,5,0.0364166059723234%,0.293427230046948%
5655477,no ID,"http://dvmnews.hotims.com/r5/search.asp?action=search-eresp&return_by_category=y&switch_issue_id=26230&category_code=ABC&mc=DVM_September2009&email=[emailaddr_]&eresponse=1",9/10/2009,September,Thursday,9:00 AM,5,5,0.0364166059723234%,0.293427230046948%
5655479,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342680&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,9:03 AM,2,2,0.401606425702811%,4.76190476190476%
5655490,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342680&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,11:00 AM,105,110,0.153322925958965%,2.10930009587728%
5655490,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342676&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,11:00 AM,220,234,0.326159678858162%,4.48705656759348%
5655479,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342684&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,9:03 AM,1,1,0.200803212851406%,2.38095238095238%
5655490,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342684&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,11:00 AM,157,170,0.236953612845674%,3.25982742090125%
5655479,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342686&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,9:03 AM,2,2,0.401606425702811%,4.76190476190476%
5655490,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342686&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,11:00 AM,92,100,0.139384478144514%,1.91754554170662%
5655479,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342688&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,9:03 AM,1,1,0.200803212851406%,2.38095238095238%
5655490,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342688&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,11:00 AM,36,36,0.050178412132025%,0.690316395014382%
5655479,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342677&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,9:03 AM,1,1,0.200803212851406%,2.38095238095238%
5655490,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342677&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen12%2Findex%2Ephp%3Fref%3Dbeanie85&eresponse=1&mc=new_beanie85_091009&email=[emailaddr_]",9/10/2009,September,Thursday,11:00 AM,100,111,0.15471677074041%,2.12847555129434%
5655490,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=New_Beanie85_091009&email=[merge members_.emailaddr_]",9/10/2009,September,Thursday,11:00 AM,6,7,0.00975691347011597%,0.134228187919463%
5655479,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=New_Beanie85_091009&email=[merge members_.emailaddr_]",9/10/2009,September,Thursday,9:03 AM,2,2,0.401606425702811%,4.76190476190476%
5655490,no ID,"http://onmcmail.com/r5/mailingaction.asp?mail_action_type=3&mc=New_Beanie85_091009&email=[merge members_.emailaddr_]",9/10/2009,September,Thursday,11:00 AM,92,100,0.139384478144514%,1.91754554170662%
5655702,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342790&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen13%2Findex%2Ephp%3Fref%3Dbeanie86&eresponse=1&mc=new_beanie86_091009&email=[emailaddr_]",9/10/2009,September,Thursday,1:00 PM,93,101,0.152168017597252%,2.34067207415991%
5655702,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342783&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen13%2Findex%2Ephp%3Fref%3Dbeanie86&eresponse=1&mc=new_beanie86_091009&email=[emailaddr_]",9/10/2009,September,Thursday,1:00 PM,135,153,0.230511947449302%,3.54577056778679%
5655480,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342793&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen13%2Findex%2Ephp%3Fref%3Dbeanie86&eresponse=1&mc=new_beanie86_091009&email=[emailaddr_]",9/10/2009,September,Thursday,9:07 AM,2,2,0.408997955010225%,5%
5655702,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342793&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen13%2Findex%2Ephp%3Fref%3Dbeanie86&eresponse=1&mc=new_beanie86_091009&email=[emailaddr_]",9/10/2009,September,Thursday,1:00 PM,145,156,0.235031789556152%,3.61529548088065%
5655480,no ID,"http://onmcmail.com/r5/navigate.asp?listing_id=3342796&access=38&location=https%3A%2F%2Fmember%2Eonmc%2Ecom%2Fdata%5Fcollection%2Fenroll%2Fleads%5Fgen13%2Findex%2Ephp%3Fref%3Dbeanie86&eresponse=1&mc=new_beanie86_091009&email=[emailaddr_]",9/10/2009,September,Thursday,9:07 AM,1,1,0.204498977505113%,2.5%
